1290,1,20180830,31  ,11 ,7  ,4 ,3 ,2 ,1 ,
1291,1,20180830,32  ,11 ,7  ,4 ,3 ,2 ,1 ,
1292,1,20180830,33  ,11 ,7  ,4 ,3 ,2 ,1 ,
1293,1,20180830,34  ,12 ,7  ,4 ,3 ,2 ,1 ,
1294,1,20180830,35  ,12 ,7  ,4 ,3 ,2 ,1 ,
1295,1,20180830,36  ,12 ,8  ,4 ,3 ,2 ,1 ,
1296,1,20180830,37  ,13 ,8  ,4 ,3 ,2 ,1 ,
1297,1,20180830,38  ,13 ,8  ,4 ,3 ,2 ,1 ,
1298,1,20180830,39  ,13 ,8  ,4 ,3 ,2 ,1 ,
1299,1,20180830,40  ,14 ,8  ,4 ,3 ,2 ,1 ,
1300,1,20180830,41  ,14 ,9  ,5 ,3 ,2 ,1 ,
1301,1,20180830,42  ,14 ,9  ,5 ,3 ,2 ,1 ,
1302,1,20180830,43  ,15 ,9  ,5 ,3 ,2 ,1 ,
1303,1,20180830,44  ,15 ,9  ,5 ,3 ,2 ,1 ,
1304,1,20180830,45  ,15 ,9  ,5 ,3 ,2 ,1 ,
1305,1,20180830,46  ,16 ,10 ,5 ,4 ,2 ,1 ,
1306,1,20180830,47  ,16 ,10 ,5 ,4 ,2 ,1 ,
1307,1,20180830,48  ,16 ,10 ,5 ,4 ,2 ,1 ,
1308,1,20180830,49  ,17 ,10 ,5 ,4 ,2 ,1 ,
1309,1,20180830,50  ,17 ,10 ,5 ,4 ,2 ,1 ,
1310,1,20180830,51  ,17 ,11 ,6 ,4 ,2 ,1 ,
1311,1,20180830,52  ,18 ,11 ,6 ,4 ,2 ,1 ,
1312,1,20180830,53  ,18 ,11 ,6 ,4 ,2 ,1 ,
1313,1,20180830,54  ,18 ,11 ,6 ,4 ,2 ,1 ,
1314,1,20180830,55  ,19 ,11 ,6 ,4 ,2 ,1 ,
1315,1,20180830,56  ,19 ,12 ,6 ,4 ,2 ,1 ,
1316,1,20180830,57  ,19 ,12 ,6 ,4 ,2 ,1 ,
1317,1,20180830,58  ,20 ,12 ,6 ,4 ,2 ,1 ,
1318,1,20180830,59  ,20 ,12 ,6 ,4 ,2 ,1 ,
1319,1,20180830,60  ,20 ,12 ,6 ,4 ,2 ,1 ,
1320,1,20180830,61  ,21 ,13 ,7 ,5 ,3 ,2 ,
1321,1,20180830,62  ,21 ,13 ,7 ,5 ,3 ,2 ,
1322,1,20180830,63  ,21 ,13 ,7 ,5 ,3 ,2 ,
1323,1,20180830,64  ,22 ,13 ,7 ,5 ,3 ,2 ,
1324,1,20180830,65  ,22 ,13 ,7 ,5 ,3 ,2 ,
1325,1,20180830,66  ,22 ,14 ,7 ,5 ,3 ,2 ,
1326,1,20180830,67  ,23 ,14 ,7 ,5 ,3 ,2 ,
1327,1,20180830,68  ,23 ,14 ,7 ,5 ,3 ,2 ,
1328,1,20180830,69  ,23 ,14 ,7 ,5 ,3 ,2 ,
1329,1,20180830,70  ,24 ,14 ,7 ,5 ,3 ,2 ,
1330,1,20180830,71  ,24 ,15 ,8 ,5 ,3 ,2 ,
1331,1,20180830,72  ,24 ,15 ,8 ,5 ,3 ,2 ,
1332,1,20180830,73  ,25 ,15 ,8 ,5 ,3 ,2 ,
1333,1,20180830,74  ,25 ,15 ,8 ,5 ,3 ,2 ,
1334,1,20180830,75  ,25 ,15 ,8 ,5 ,3 ,2 ,
1335,1,20180830,76  ,26 ,16 ,8 ,6 ,3 ,2 ,
1336,1,20180830,77  ,26 ,16 ,8 ,6 ,3 ,2 ,
1337,1,20180830,78  ,26 ,16 ,8 ,6 ,3 ,2 ,
1338,1,20180830,79  ,27 ,16 ,8 ,6 ,3 ,2 ,
1339,1,20180830,80  ,27 ,16 ,8 ,6 ,3 ,2 ,
1340,1,20180830,81  ,27 ,17 ,9 ,6 ,3 ,2 ,
1341,1,20180830,82  ,28 ,17 ,9 ,6 ,3 ,2 ,
1342,1,20180830,83  ,28 ,17 ,9 ,6 ,3 ,2 ,
1343,1,20180830,84  ,28 ,17 ,9 ,6 ,3 ,2 ,
1344,1,20180830,85  ,29 ,17 ,9 ,6 ,3 ,2 ,
1345,1,20180830,86  ,29 ,18 ,9 ,6 ,3 ,2 ,
1346,1,20180830,87  ,29 ,18 ,9 ,6 ,3 ,2 ,
1347,1,20180830,88  ,30 ,18 ,9 ,6 ,3 ,2 ,
1348,1,20180830,89  ,30 ,18 ,9 ,6 ,3 ,2 ,
1349,1,20180830,90  ,30 ,18 ,9 ,6 ,3 ,2 ,
1350,1,20180830,91  ,31 ,19 ,10,7 ,4 ,2 ,
1351,1,20180830,92  ,31 ,19 ,10,7 ,4 ,2 ,
1352,1,20180830,93  ,31 ,19 ,10,7 ,4 ,2 ,
1353,1,20180830,94  ,32 ,19 ,10,7 ,4 ,2 ,
1354,1,20180830,95  ,32 ,19 ,10,7 ,4 ,2 ,
1355,1,20180830,96  ,32 ,20 ,10,7 ,4 ,2 ,
1356,1,20180830,97  ,33 ,20 ,10,7 ,4 ,2 ,
1357,1,20180830,98  ,33 ,20 ,10,7 ,4 ,2 ,
1358,1,20180830,99  ,33 ,20 ,10,7 ,4 ,2 ,
1359,1,20180830,100 ,34 ,20 ,10,7 ,4 ,2 ,
1360,1,20180830,101 ,34 ,21 ,11,7 ,4 ,2 ,
1361,1,20180830,102 ,34 ,21 ,11,7 ,4 ,2 ,
1362,1,20180830,103 ,35 ,21 ,11,7 ,4 ,2 ,
1363,1,20180830,104 ,35 ,21 ,11,7 ,4 ,2 ,
1364,1,20180830,105 ,35 ,21 ,11,7 ,4 ,2 ,
1365,1,20180830,106 ,36 ,22 ,11,8 ,4 ,2 ,
1366,1,20180830,107 ,36 ,22 ,11,8 ,4 ,2 ,
1367,1,20180830,108 ,36 ,22 ,11,8 ,4 ,2 ,
1368,1,20180830,109 ,37 ,22 ,11,8 ,4 ,2 ,
1369,1,20180830,110 ,37 ,22 ,11,8 ,4 ,2 ,
1370,1,20180830,111 ,37 ,23 ,12,8 ,4 ,2 ,
1371,1,20180830,112 ,38 ,23 ,12,8 ,4 ,2 ,
1372,1,20180830,113 ,38 ,23 ,12,8 ,4 ,2 ,
1373,1,20180830,114 ,38 ,23 ,12,8 ,4 ,2 ,
1374,1,20180830,115 ,39 ,23 ,12,8 ,4 ,2 ,
1375,1,20180830,116 ,39 ,24 ,12,8 ,4 ,2 ,
1376,1,20180830,117 ,39 ,24 ,12,8 ,4 ,2 ,
1377,1,20180830,118 ,40 ,24 ,12,8 ,4 ,2 ,
1378,1,20180830,119 ,40 ,24 ,12,8 ,4 ,2 ,
1379,1,20180830,120 ,40 ,24 ,12,8 ,4 ,2 ,
1380,1,20180830,121 ,41 ,25 ,13,9 ,5 ,3 ,
1381,1,20180830,122 ,41 ,25 ,13,9 ,5 ,3 ,
1382,1,20180830,123 ,41 ,25 ,13,9 ,5 ,3 ,
1383,1,20180830,124 ,42 ,25 ,13,9 ,5 ,3 ,
1384,1,20180830,125 ,42 ,25 ,13,9 ,5 ,3 ,
1385,1,20180830,126 ,42 ,26 ,13,9 ,5 ,3 ,
1386,1,20180830,127 ,43 ,26 ,13,9 ,5 ,3 ,
1387,1,20180830,128 ,43 ,26 ,13,9 ,5 ,3 ,
1388,1,20180830,129 ,43 ,26 ,13,9 ,5 ,3 ,
1389,1,20180830,130 ,44 ,26 ,13,9 ,5 ,3 ,
1390,1,20180830,131 ,44 ,27 ,14,9 ,5 ,3 ,
1391,1,20180830,132 ,44 ,27 ,14,9 ,5 ,3 ,
1392,1,20180830,133 ,45 ,27 ,14,9 ,5 ,3 ,
1393,1,20180830,134 ,45 ,27 ,14,9 ,5 ,3 ,
1394,1,20180830,135 ,45 ,27 ,14,9 ,5 ,3 ,
1395,1,20180830,136 ,46 ,28 ,14,10,5 ,3 ,
1396,1,20180830,137 ,46 ,28 ,14,10,5 ,3 ,
1397,1,20180830,138 ,46 ,28 ,14,10,5 ,3 ,
1398,1,20180830,139 ,47 ,28 ,14,10,5 ,3 ,
1399,1,20180830,140 ,47 ,28 ,14,10,5 ,3 ,
1400,1,20180830,141 ,47 ,29 ,15,10,5 ,3 ,
1401,1,20180830,142 ,48 ,29 ,15,10,5 ,3 ,
1402,1,20180830,143 ,48 ,29 ,15,10,5 ,3 ,
1403,1,20180830,144 ,48 ,29 ,15,10,5 ,3 ,
1404,1,20180830,145 ,49 ,29 ,15,10,5 ,3 ,
1405,1,20180830,146 ,49 ,30 ,15,10,5 ,3 ,
1406,1,20180830,147 ,49 ,30 ,15,10,5 ,3 ,
1407,1,20180830,148 ,50 ,30 ,15,10,5 ,3 ,
1408,1,20180830,149 ,50 ,30 ,15,10,5 ,3 ,
1409,1,20180830,150 ,50 ,30 ,15,10,5 ,3 ,
1410,1,20180830,151 ,51 ,31 ,16,11,6 ,3 ,
1411,1,20180830,152 ,51 ,31 ,16,11,6 ,3 ,
1412,1,20180830,153 ,51 ,31 ,16,11,6 ,3 ,
1413,1,20180830,154 ,52 ,31 ,16,11,6 ,3 ,
1414,1,20180830,155 ,52 ,31 ,16,11,6 ,3 ,
1415,1,20180830,156 ,52 ,32 ,16,11,6 ,3 ,
1416,1,20180830,157 ,53 ,32 ,16,11,6 ,3 ,
1417,1,20180830,158 ,53 ,32 ,16,11,6 ,3 ,
1418,1,20180830,159 ,53 ,32 ,16,11,6 ,3 ,
1419,1,20180830,160 ,54 ,32 ,16,11,6 ,3 ,
1420,1,20180830,161 ,54 ,33 ,17,11,6 ,3 ,
1421,1,20180830,162 ,54 ,33 ,17,11,6 ,3 ,
1422,1,20180830,163 ,55 ,33 ,17,11,6 ,3 ,
1423,1,20180830,164 ,55 ,33 ,17,11,6 ,3 ,
1424,1,20180830,165 ,55 ,33 ,17,11,6 ,3 ,
1425,1,20180830,166 ,56 ,34 ,17,12,6 ,3 ,
1426,1,20180830,167 ,56 ,34 ,17,12,6 ,3 ,
1427,1,20180830,168 ,56 ,34 ,17,12,6 ,3 ,
1428,1,20180830,169 ,57 ,34 ,17,12,6 ,3 ,
1429,1,20180830,170 ,57 ,34 ,17,12,6 ,3 ,
1430,1,20180830,171 ,57 ,35 ,18,12,6 ,3 ,
1431,1,20180830,172 ,58 ,35 ,18,12,6 ,3 ,
1432,1,20180830,173 ,58 ,35 ,18,12,6 ,3 ,
1433,1,20180830,174 ,58 ,35 ,18,12,6 ,3 ,
1434,1,20180830,175 ,59 ,35 ,18,12,6 ,3 ,
1435,1,20180830,176 ,59 ,36 ,18,12,6 ,3 ,
1436,1,20180830,177 ,59 ,36 ,18,12,6 ,3 ,
1437,1,20180830,178 ,60 ,36 ,18,12,6 ,3 ,
1438,1,20180830,179 ,60 ,36 ,18,12,6 ,3 ,
1439,1,20180830,180 ,60 ,36 ,18,12,6 ,3 ,
0,   1,20180831,181 ,61 ,37 ,19,13,7 ,4 ,
1,   1,20180831,182 ,61 ,37 ,19,13,7 ,4 ,
2,   1,20180831,183 ,61 ,37 ,19,13,7 ,4 ,
3,   1,20180831,184 ,62 ,37 ,19,13,7 ,4 ,
4,   1,20180831,185 ,62 ,37 ,19,13,7 ,4 ,
5,   1,20180831,186 ,62 ,38 ,19,13,7 ,4 ,
6,   1,20180831,187 ,63 ,38 ,19,13,7 ,4 ,
7,   1,20180831,188 ,63 ,38 ,19,13,7 ,4 ,
8,   1,20180831,189 ,63 ,38 ,19,13,7 ,4 ,
9,   1,20180831,190 ,64 ,38 ,19,13,7 ,4 ,
10,  1,20180831,191 ,64 ,39 ,20,13,7 ,4 ,
11,  1,20180831,192 ,64 ,39 ,20,13,7 ,4 ,
12,  1,20180831,193 ,65 ,39 ,20,13,7 ,4 ,
13,  1,20180831,194 ,65 ,39 ,20,13,7 ,4 ,
14,  1,20180831,195 ,65 ,39 ,20,13,7 ,4 ,
15,  1,20180831,196 ,66 ,40 ,20,14,7 ,4 ,
16,  1,20180831,197 ,66 ,40 ,20,14,7 ,4 ,
17,  1,20180831,198 ,66 ,40 ,20,14,7 ,4 ,
18,  1,20180831,199 ,67 ,40 ,20,14,7 ,4 ,
19,  1,20180831,200 ,67 ,40 ,20,14,7 ,4 ,
20,  1,20180831,201 ,67 ,41 ,21,14,7 ,4 ,
21,  1,20180831,202 ,68 ,41 ,21,14,7 ,4 ,
22,  1,20180831,203 ,68 ,41 ,21,14,7 ,4 ,
23,  1,20180831,204 ,68 ,41 ,21,14,7 ,4 ,
24,  1,20180831,205 ,69 ,41 ,21,14,7 ,4 ,
25,  1,20180831,206 ,69 ,42 ,21,14,7 ,4 ,
26,  1,20180831,207 ,69 ,42 ,21,14,7 ,4 ,
27,  1,20180831,208 ,70 ,42 ,21,14,7 ,4 ,
28,  1,20180831,209 ,70 ,42 ,21,14,7 ,4 ,
29,  1,20180831,210 ,70 ,42 ,21,14,7 ,4 ,
30,  1,20180831,211 ,71 ,43 ,22,15,8 ,4 ,
31,  1,20180831,212 ,71 ,43 ,22,15,8 ,4 ,
32,  1,20180831,213 ,71 ,43 ,22,15,8 ,4 ,
33,  1,20180831,214 ,72 ,43 ,22,15,8 ,4 ,
34,  1,20180831,215 ,72 ,43 ,22,15,8 ,4 ,
35,  1,20180831,216 ,72 ,44 ,22,15,8 ,4 ,
36,  1,20180831,217 ,73 ,44 ,22,15,8 ,4 ,
37,  1,20180831,218 ,73 ,44 ,22,15,8 ,4 ,
38,  1,20180831,219 ,73 ,44 ,22,15,8 ,4 ,
39,  1,20180831,220 ,74 ,44 ,22,15,8 ,4 ,
40,  1,20180831,221 ,74 ,45 ,23,15,8 ,4 ,
41,  1,20180831,222 ,74 ,45 ,23,15,8 ,4 ,
42,  1,20180831,223 ,75 ,45 ,23,15,8 ,4 ,
43,  1,20180831,224 ,75 ,45 ,23,15,8 ,4 ,
44,  1,20180831,225 ,75 ,45 ,23,15,8 ,4 ,
45,  1,20180831,226 ,76 ,46 ,23,16,8 ,4 ,
46,  1,20180831,227 ,76 ,46 ,23,16,8 ,4 ,
47,  1,20180831,228 ,76 ,46 ,23,16,8 ,4 ,
48,  1,20180831,229 ,77 ,46 ,23,16,8 ,4 ,
49,  1,20180831,230 ,77 ,46 ,23,16,8 ,4 ,
50,  1,20180831,231 ,77 ,47 ,24,16,8 ,4 ,
51,  1,20180831,232 ,78 ,47 ,24,16,8 ,4 ,
52,  1,20180831,233 ,78 ,47 ,24,16,8 ,4 ,
53,  1,20180831,234 ,78 ,47 ,24,16,8 ,4 ,
54,  1,20180831,235 ,79 ,47 ,24,16,8 ,4 ,
55,  1,20180831,236 ,79 ,48 ,24,16,8 ,4 ,
56,  1,20180831,237 ,79 ,48 ,24,16,8 ,4 ,
57,  1,20180831,238 ,80 ,48 ,24,16,8 ,4 ,
58,  1,20180831,239 ,80 ,48 ,24,16,8 ,4 ,
59,  1,20180831,240 ,80 ,48 ,24,16,8 ,4 ,
60,  1,20180831,241 ,81 ,49 ,25,17,9 ,5 ,
61,  1,20180831,242 ,81 ,49 ,25,17,9 ,5 ,
62,  1,20180831,243 ,81 ,49 ,25,17,9 ,5 ,
63,  1,20180831,244 ,82 ,49 ,25,17,9 ,5 ,
64,  1,20180831,245 ,82 ,49 ,25,17,9 ,5 ,
65,  1,20180831,246 ,82 ,50 ,25,17,9 ,5 ,
66,  1,20180831,247 ,83 ,50 ,25,17,9 ,5 ,
67,  1,20180831,248 ,83 ,50 ,25,17,9 ,5 ,
68,  1,20180831,249 ,83 ,50 ,25,17,9 ,5 ,
69,  1,20180831,250 ,84 ,50 ,25,17,9 ,5 ,
70,  1,20180831,251 ,84 ,51 ,26,17,9 ,5 ,
71,  1,20180831,252 ,84 ,51 ,26,17,9 ,5 ,
72,  1,20180831,253 ,85 ,51 ,26,17,9 ,5 ,
73,  1,20180831,254 ,85 ,51 ,26,17,9 ,5 ,
74,  1,20180831,255 ,85 ,51 ,26,17,9 ,5 ,
75,  1,20180831,256 ,86 ,52 ,26,18,9 ,5 ,
76,  1,20180831,257 ,86 ,52 ,26,18,9 ,5 ,
77,  1,20180831,258 ,86 ,52 ,26,18,9 ,5 ,
78,  1,20180831,259 ,87 ,52 ,26,18,9 ,5 ,
79,  1,20180831,260 ,87 ,52 ,26,18,9 ,5 ,
80,  1,20180831,261 ,87 ,53 ,27,18,9 ,5 ,
81,  1,20180831,262 ,88 ,53 ,27,18,9 ,5 ,
82,  1,20180831,263 ,88 ,53 ,27,18,9 ,5 ,
83,  1,20180831,264 ,88 ,53 ,27,18,9 ,5 ,
84,  1,20180831,265 ,89 ,53 ,27,18,9 ,5 ,
85,  1,20180831,266 ,89 ,54 ,27,18,9 ,5 ,
86,  1,20180831,267 ,89 ,54 ,27,18,9 ,5 ,
87,  1,20180831,268 ,90 ,54 ,27,18,9 ,5 ,
88,  1,20180831,269 ,90 ,54 ,27,18,9 ,5 ,
89,  1,20180831,270 ,90 ,54 ,27,18,9 ,5 ,
90,  1,20180831,271 ,91 ,55 ,28,19,10,5 ,
91,  1,20180831,272 ,91 ,55 ,28,19,10,5 ,
92,  1,20180831,273 ,91 ,55 ,28,19,10,5 ,
93,  1,20180831,274 ,92 ,55 ,28,19,10,5 ,
94,  1,20180831,275 ,92 ,55 ,28,19,10,5 ,
95,  1,20180831,276 ,92 ,56 ,28,19,10,5 ,
96,  1,20180831,277 ,93 ,56 ,28,19,10,5 ,
97,  1,20180831,278 ,93 ,56 ,28,19,10,5 ,
98,  1,20180831,279 ,93 ,56 ,28,19,10,5 ,
99,  1,20180831,280 ,94 ,56 ,28,19,10,5 ,
100, 1,20180831,281 ,94 ,57 ,29,19,10,5 ,
101, 1,20180831,282 ,94 ,57 ,29,19,10,5 ,
102, 1,20180831,283 ,95 ,57 ,29,19,10,5 ,
103, 1,20180831,284 ,95 ,57 ,29,19,10,5 ,
104, 1,20180831,285 ,95 ,57 ,29,19,10,5 ,
105, 1,20180831,286 ,96 ,58 ,29,20,10,5 ,
106, 1,20180831,287 ,96 ,58 ,29,20,10,5 ,
107, 1,20180831,288 ,96 ,58 ,29,20,10,5 ,
108, 1,20180831,289 ,97 ,58 ,29,20,10,5 ,
109, 1,20180831,290 ,97 ,58 ,29,20,10,5 ,
110, 1,20180831,291 ,97 ,59 ,30,20,10,5 ,
111, 1,20180831,292 ,98 ,59 ,30,20,10,5 ,
112, 1,20180831,293 ,98 ,59 ,30,20,10,5 ,
113, 1,20180831,294 ,98 ,59 ,30,20,10,5 ,
114, 1,20180831,295 ,99 ,59 ,30,20,10,5 ,
115, 1,20180831,296 ,99 ,60 ,30,20,10,5 ,
116, 1,20180831,297 ,99 ,60 ,30,20,10,5 ,
117, 1,20180831,298 ,100,60 ,30,20,10,5 ,
118, 1,20180831,299 ,100,60 ,30,20,10,5 ,
119, 1,20180831,300 ,100,60 ,30,20,10,5 ,
120, 1,20180831,301 ,101,61 ,31,21,11,6 ,
121, 1,20180831,302 ,101,61 ,31,21,11,6 ,
122, 1,20180831,303 ,101,61 ,31,21,11,6 ,
123, 1,20180831,304 ,102,61 ,31,21,11,6 ,
124, 1,20180831,305 ,102,61 ,31,21,11,6 ,
125, 1,20180831,306 ,102,62 ,31,21,11,6 ,
126, 1,20180831,307 ,103,62 ,31,21,11,6 ,
127, 1,20180831,308 ,103,62 ,31,21,11,6 ,
128, 1,20180831,309 ,103,62 ,31,21,11,6 ,
129, 1,20180831,310 ,104,62 ,31,21,11,6 ,
130, 1,20180831,311 ,104,63 ,32,21,11,6 ,
131, 1,20180831,312 ,104,63 ,32,21,11,6 ,
132, 1,20180831,313 ,105,63 ,32,21,11,6 ,
133, 1,20180831,314 ,105,63 ,32,21,11,6 ,
134, 1,20180831,315 ,105,63 ,32,21,11,6 ,
135, 1,20180831,316 ,106,64 ,32,22,11,6 ,
136, 1,20180831,317 ,106,64 ,32,22,11,6 ,
137, 1,20180831,318 ,106,64 ,32,22,11,6 ,
138, 1,20180831,319 ,107,64 ,32,22,11,6 ,
139, 1,20180831,320 ,107,64 ,32,22,11,6 ,
140, 1,20180831,321 ,107,65 ,33,22,11,6 ,
141, 1,20180831,322 ,108,65 ,33,22,11,6 ,
142, 1,20180831,323 ,108,65 ,33,22,11,6 ,
143, 1,20180831,324 ,108,65 ,33,22,11,6 ,
144, 1,20180831,325 ,109,65 ,33,22,11,6 ,
145, 1,20180831,326 ,109,66 ,33,22,11,6 ,
146, 1,20180831,327 ,109,66 ,33,22,11,6 ,
147, 1,20180831,328 ,110,66 ,33,22,11,6 ,
148, 1,20180831,329 ,110,66 ,33,22,11,6 ,
149, 1,20180831,330 ,110,66 ,33,22,11,6 ,
150, 0,20180831,330 ,110,66 ,33,22,11,6 ,
151, 0,20180831,330 ,110,66 ,33,22,11,6 ,
152, 0,20180831,330 ,110,66 ,33,22,11,6 ,
153, 0,20180831,330 ,110,66 ,33,22,11,6 ,
154, 0,20180831,330 ,110,66 ,33,22,11,6 ,
155, 0,20180831,330 ,110,66 ,33,22,11,6 ,
156, 0,20180831,330 ,110,66 ,33,22,11,6 ,
157, 0,20180831,330 ,110,66 ,33,22,11,6 ,
158, 0,20180831,330 ,110,66 ,33,22,11,6 ,
159, 0,20180831,330 ,110,66 ,33,22,11,6 ,
160, 0,20180831,330 ,110,66 ,33,22,11,6 ,
161, 0,20180831,330 ,110,66 ,33,22,11,6 ,
162, 0,20180831,330 ,110,66 ,33,22,11,6 ,
163, 0,20180831,330 ,110,66 ,33,22,11,6 ,
164, 0,20180831,330 ,110,66 ,33,22,11,6 ,
165, 0,20180831,330 ,110,66 ,33,22,11,6 ,
166, 0,20180831,330 ,110,66 ,33,22,11,6 ,
167, 0,20180831,330 ,110,66 ,33,22,11,6 ,
168, 0,20180831,330 ,110,66 ,33,22,11,6 ,
169, 0,20180831,330 ,110,66 ,33,22,11,6 ,
170, 0,20180831,330 ,110,66 ,33,22,11,6 ,
171, 0,20180831,330 ,110,66 ,33,22,11,6 ,
172, 0,20180831,330 ,110,66 ,33,22,11,6 ,
173, 0,20180831,330 ,110,66 ,33,22,11,6 ,
174, 0,20180831,330 ,110,66 ,33,22,11,6 ,
175, 0,20180831,330 ,110,66 ,33,22,11,6 ,
176, 0,20180831,330 ,110,66 ,33,22,11,6 ,
177, 0,20180831,330 ,110,66 ,33,22,11,6 ,
178, 0,20180831,330 ,110,66 ,33,22,11,6 ,
179, 0,20180831,330 ,110,66 ,33,22,11,6 ,
180, 0,20180831,330 ,110,66 ,33,22,11,6 ,
181, 0,20180831,330 ,110,66 ,33,22,11,6 ,
182, 0,20180831,330 ,110,66 ,33,22,11,6 ,
183, 0,20180831,330 ,110,66 ,33,22,11,6 ,
184, 0,20180831,330 ,110,66 ,33,22,11,6 ,
185, 0,20180831,330 ,110,66 ,33,22,11,6 ,
186, 0,20180831,330 ,110,66 ,33,22,11,6 ,
187, 0,20180831,330 ,110,66 ,33,22,11,6 ,
188, 0,20180831,330 ,110,66 ,33,22,11,6 ,
189, 0,20180831,330 ,110,66 ,33,22,11,6 ,
190, 0,20180831,330 ,110,66 ,33,22,11,6 ,
191, 0,20180831,330 ,110,66 ,33,22,11,6 ,
192, 0,20180831,330 ,110,66 ,33,22,11,6 ,
193, 0,20180831,330 ,110,66 ,33,22,11,6 ,
194, 0,20180831,330 ,110,66 ,33,22,11,6 ,
195, 0,20180831,330 ,110,66 ,33,22,11,6 ,
196, 0,20180831,330 ,110,66 ,33,22,11,6 ,
197, 0,20180831,330 ,110,66 ,33,22,11,6 ,
198, 0,20180831,330 ,110,66 ,33,22,11,6 ,
199, 0,20180831,330 ,110,66 ,33,22,11,6 ,
200, 0,20180831,330 ,110,66 ,33,22,11,6 ,
201, 0,20180831,330 ,110,66 ,33,22,11,6 ,
202, 0,20180831,330 ,110,66 ,33,22,11,6 ,
203, 0,20180831,330 ,110,66 ,33,22,11,6 ,
204, 0,20180831,330 ,110,66 ,33,22,11,6 ,
205, 0,20180831,330 ,110,66 ,33,22,11,6 ,
206, 0,20180831,330 ,110,66 ,33,22,11,6 ,
207, 0,20180831,330 ,110,66 ,33,22,11,6 ,
208, 0,20180831,330 ,110,66 ,33,22,11,6 ,
209, 0,20180831,330 ,110,66 ,33,22,11,6 ,
210, 0,20180831,330 ,110,66 ,33,22,11,6 ,
211, 0,20180831,330 ,110,66 ,33,22,11,6 ,
212, 0,20180831,330 ,110,66 ,33,22,11,6 ,
213, 0,20180831,330 ,110,66 ,33,22,11,6 ,
214, 0,20180831,330 ,110,66 ,33,22,11,6 ,
215, 0,20180831,330 ,110,66 ,33,22,11,6 ,
216, 0,20180831,330 ,110,66 ,33,22,11,6 ,
217, 0,20180831,330 ,110,66 ,33,22,11,6 ,
218, 0,20180831,330 ,110,66 ,33,22,11,6 ,
219, 0,20180831,330 ,110,66 ,33,22,11,6 ,
220, 0,20180831,330 ,110,66 ,33,22,11,6 ,
221, 0,20180831,330 ,110,66 ,33,22,11,6 ,
222, 0,20180831,330 ,110,66 ,33,22,11,6 ,
223, 0,20180831,330 ,110,66 ,33,22,11,6 ,
224, 0,20180831,330 ,110,66 ,33,22,11,6 ,
225, 0,20180831,330 ,110,66 ,33,22,11,6 ,
226, 0,20180831,330 ,110,66 ,33,22,11,6 ,
227, 0,20180831,330 ,110,66 ,33,22,11,6 ,
228, 0,20180831,330 ,110,66 ,33,22,11,6 ,
229, 0,20180831,330 ,110,66 ,33,22,11,6 ,
230, 0,20180831,330 ,110,66 ,33,22,11,6 ,
231, 0,20180831,330 ,110,66 ,33,22,11,6 ,
232, 0,20180831,330 ,110,66 ,33,22,11,6 ,
